Date,Open,High,Low,Close,Adj Close,Volume
2006-05-16,9.470000,9.470000,9.470000,9.470000,5.222529,0
2006-05-17,9.450000,9.450000,9.450000,9.450000,5.211498,0
2006-05-18,9.490000,9.490000,9.490000,9.490000,5.233560,0
2006-05-19,9.490000,9.490000,9.490000,9.490000,5.233560,0
2006-05-22,9.500000,9.500000,9.500000,9.500000,5.239075,0
2006-05-23,9.490000,9.490000,9.490000,9.490000,5.233560,0
2006-05-24,9.500000,9.500000,9.500000,9.500000,5.239075,0
2006-05-25,9.480000,9.480000,9.480000,9.480000,5.228043,0
2006-05-26,9.500000,9.500000,9.500000,9.500000,5.239075,0
2006-05-30,9.480000,9.480000,9.480000,9.480000,5.228043,0
2006-05-31,9.460000,9.460000,9.460000,9.460000,5.239676,0
2006-06-01,9.460000,9.460000,9.460000,9.460000,5.239676,0
2006-06-02,9.520000,9.520000,9.520000,9.520000,5.272912,0
2006-06-05,9.500000,9.500000,9.500000,9.500000,5.261830,0
2006-06-06,9.500000,9.500000,9.500000,9.500000,5.261830,0
2006-06-07,9.490000,9.490000,9.490000,9.490000,5.256291,0
2006-06-08,9.510000,9.510000,9.510000,9.510000,5.267372,0
2006-06-09,9.510000,9.510000,9.510000,9.510000,5.267372,0
2006-06-12,9.500000,9.500000,9.500000,9.500000,5.261830,0
2006-06-13,9.510000,9.510000,9.510000,9.510000,5.267372,0
2006-06-14,9.470000,9.470000,9.470000,9.470000,5.245213,0
2006-06-15,9.440000,9.440000,9.440000,9.440000,5.228597,0
2006-06-16,9.430000,9.430000,9.430000,9.430000,5.223060,0
2006-06-19,9.420000,9.420000,9.420000,9.420000,5.217522,0
2006-06-20,9.410000,9.410000,9.410000,9.410000,5.211979,0
2006-06-21,9.410000,9.410000,9.410000,9.410000,5.211979,0
2006-06-22,9.390000,9.390000,9.390000,9.390000,5.200906,0
2006-06-23,9.370000,9.370000,9.370000,9.370000,5.189825,0
2006-06-26,9.370000,9.370000,9.370000,9.370000,5.189825,0
2006-06-27,9.380000,9.380000,9.380000,9.380000,5.195366,0
2006-06-28,9.360000,9.360000,9.360000,9.360000,5.184289,0
2006-06-29,9.390000,9.390000,9.390000,9.390000,5.200906,0
2006-06-30,9.420000,9.420000,9.420000,9.420000,5.239843,0
2006-07-03,9.420000,9.420000,9.420000,9.420000,5.239843,0
2006-07-05,9.380000,9.380000,9.380000,9.380000,5.217589,0
2006-07-06,9.400000,9.400000,9.400000,9.400000,5.228719,0
2006-07-07,9.420000,9.420000,9.420000,9.420000,5.239843,0
2006-07-10,9.430000,9.430000,9.430000,9.430000,5.245407,0
2006-07-11,9.440000,9.440000,9.440000,9.440000,5.250964,0
2006-07-12,9.440000,9.440000,9.440000,9.440000,5.250964,0
2006-07-13,9.460000,9.460000,9.460000,9.460000,5.262093,0
2006-07-14,9.460000,9.460000,9.460000,9.460000,5.262093,0
2006-07-17,9.450000,9.450000,9.450000,9.450000,5.256529,0
2006-07-18,9.420000,9.420000,9.420000,9.420000,5.239843,0
2006-07-19,9.460000,9.460000,9.460000,9.460000,5.262093,0
2006-07-20,9.480000,9.480000,9.480000,9.480000,5.273220,0
2006-07-21,9.470000,9.470000,9.470000,9.470000,5.267652,0
2006-07-24,9.480000,9.480000,9.480000,9.480000,5.273220,0
2006-07-25,9.460000,9.460000,9.460000,9.460000,5.262093,0
2006-07-26,9.480000,9.480000,9.480000,9.480000,5.273220,0
2006-07-27,9.480000,9.480000,9.480000,9.480000,5.273220,0
2006-07-28,9.510000,9.510000,9.510000,9.510000,5.289902,0
2006-07-31,9.510000,9.510000,9.510000,9.510000,5.313368,0
2006-08-01,9.520000,9.520000,9.520000,9.520000,5.318956,0
2006-08-02,9.530000,9.530000,9.530000,9.530000,5.324544,0
2006-08-03,9.530000,9.530000,9.530000,9.530000,5.324544,0
2006-08-04,9.560000,9.560000,9.560000,9.560000,5.341304,0
2006-08-07,9.540000,9.540000,9.540000,9.540000,5.330130,0
2006-08-08,9.550000,9.550000,9.550000,9.550000,5.335716,0
2006-08-09,9.550000,9.550000,9.550000,9.550000,5.335716,0
2006-08-10,9.540000,9.540000,9.540000,9.540000,5.330130,0
2006-08-11,9.520000,9.520000,9.520000,9.520000,5.318956,0
2006-08-14,9.510000,9.510000,9.510000,9.510000,5.313368,0
2006-08-15,9.540000,9.540000,9.540000,9.540000,5.330130,0
2006-08-16,9.580000,9.580000,9.580000,9.580000,5.352479,0
2006-08-17,9.580000,9.580000,9.580000,9.580000,5.352479,0
2006-08-18,9.590000,9.590000,9.590000,9.590000,5.358069,0
2006-08-21,9.600000,9.600000,9.600000,9.600000,5.363654,0
2006-08-22,9.600000,9.600000,9.600000,9.600000,5.363654,0
2006-08-23,9.600000,9.600000,9.600000,9.600000,5.363654,0
2006-08-24,9.600000,9.600000,9.600000,9.600000,5.363654,0
2006-08-25,9.610000,9.610000,9.610000,9.610000,5.369239,0
2006-08-28,9.600000,9.600000,9.600000,9.600000,5.363654,0
2006-08-29,9.610000,9.610000,9.610000,9.610000,5.369239,0
2006-08-30,9.620000,9.620000,9.620000,9.620000,5.374827,0
2006-08-31,9.640000,9.640000,9.640000,9.640000,5.409622,0
2006-09-01,9.640000,9.640000,9.640000,9.640000,5.409622,0
2006-09-05,9.620000,9.620000,9.620000,9.620000,5.398395,0
2006-09-06,9.610000,9.610000,9.610000,9.610000,5.392782,0
2006-09-07,9.620000,9.620000,9.620000,9.620000,5.398395,0
2006-09-08,9.630000,9.630000,9.630000,9.630000,5.404012,0
2006-09-11,9.610000,9.610000,9.610000,9.610000,5.392782,0
2006-09-12,9.630000,9.630000,9.630000,9.630000,5.404012,0
2006-09-13,9.630000,9.630000,9.630000,9.630000,5.404012,0
2006-09-14,9.620000,9.620000,9.620000,9.620000,5.398395,0
2006-09-15,9.610000,9.610000,9.610000,9.610000,5.392782,0
2006-09-18,9.610000,9.610000,9.610000,9.610000,5.392782,0
2006-09-19,9.640000,9.640000,9.640000,9.640000,5.409622,0
2006-09-20,9.650000,9.650000,9.650000,9.650000,5.415233,0
2006-09-21,9.690000,9.690000,9.690000,9.690000,5.437678,0
2006-09-22,9.710000,9.710000,9.710000,9.710000,5.448901,0
2006-09-25,9.730000,9.730000,9.730000,9.730000,5.460124,0
2006-09-26,9.720000,9.720000,9.720000,9.720000,5.454515,0
2006-09-27,9.710000,9.710000,9.710000,9.710000,5.448901,0
2006-09-28,9.700000,9.700000,9.700000,9.700000,5.443293,0
2006-09-29,9.690000,9.690000,9.690000,9.690000,5.460194,0
2006-10-02,9.700000,9.700000,9.700000,9.700000,5.465832,0
2006-10-03,9.700000,9.700000,9.700000,9.700000,5.465832,0
2006-10-04,9.730000,9.730000,9.730000,9.730000,5.482733,0
2006-10-05,9.710000,9.710000,9.710000,9.710000,5.471466,0
2006-10-06,9.660000,9.660000,9.660000,9.660000,5.443289,0
2006-10-09,9.660000,9.660000,9.660000,9.660000,5.443289,0
2006-10-10,9.630000,9.630000,9.630000,9.630000,5.426388,0
2006-10-11,9.620000,9.620000,9.620000,9.620000,5.420747,0
2006-10-12,9.620000,9.620000,9.620000,9.620000,5.420747,0
2006-10-13,9.610000,9.610000,9.610000,9.610000,5.415113,0
2006-10-16,9.620000,9.620000,9.620000,9.620000,5.420747,0
2006-10-17,9.630000,9.630000,9.630000,9.630000,5.426388,0
2006-10-18,9.630000,9.630000,9.630000,9.630000,5.426388,0
2006-10-19,9.620000,9.620000,9.620000,9.620000,5.420747,0
2006-10-20,9.620000,9.620000,9.620000,9.620000,5.420747,0
2006-10-23,9.610000,9.610000,9.610000,9.610000,5.415113,0
2006-10-24,9.610000,9.610000,9.610000,9.610000,5.415113,0
2006-10-25,9.630000,9.630000,9.630000,9.630000,5.426388,0
2006-10-26,9.660000,9.660000,9.660000,9.660000,5.443289,0
2006-10-27,9.680000,9.680000,9.680000,9.680000,5.454560,0
2006-10-30,9.680000,9.680000,9.680000,9.680000,5.454560,0
2006-10-31,9.720000,9.720000,9.720000,9.720000,5.500972,0
2006-11-01,9.740000,9.740000,9.740000,9.740000,5.512283,0
2006-11-02,9.730000,9.730000,9.730000,9.730000,5.506626,0
2006-11-03,9.670000,9.670000,9.670000,9.670000,5.472670,0
2006-11-06,9.670000,9.670000,9.670000,9.670000,5.472670,0
2006-11-07,9.700000,9.700000,9.700000,9.700000,5.489649,0
2006-11-08,9.710000,9.710000,9.710000,9.710000,5.495306,0
2006-11-09,9.710000,9.710000,9.710000,9.710000,5.495306,0
2006-11-10,9.730000,9.730000,9.730000,9.730000,5.506626,0
2006-11-13,9.720000,9.720000,9.720000,9.720000,5.500972,0
2006-11-14,9.740000,9.740000,9.740000,9.740000,5.512283,0
2006-11-15,9.710000,9.710000,9.710000,9.710000,5.495306,0
2006-11-16,9.690000,9.690000,9.690000,9.690000,5.483984,0
2006-11-17,9.720000,9.720000,9.720000,9.720000,5.500972,0
2006-11-20,9.730000,9.730000,9.730000,9.730000,5.506626,0
2006-11-21,9.740000,9.740000,9.740000,9.740000,5.512283,0
2006-11-22,9.740000,9.740000,9.740000,9.740000,5.512283,0
2006-11-24,9.750000,9.750000,9.750000,9.750000,5.517947,0
2006-11-27,9.760000,9.760000,9.760000,9.760000,5.523606,0
2006-11-28,9.770000,9.770000,9.770000,9.770000,5.529264,0
2006-11-29,9.770000,9.770000,9.770000,9.770000,5.529264,0
2006-11-30,9.800000,9.800000,9.800000,9.800000,5.569615,0
2006-12-01,9.820000,9.820000,9.820000,9.820000,5.580981,0
2006-12-04,9.820000,9.820000,9.820000,9.820000,5.580981,0
2006-12-05,9.820000,9.820000,9.820000,9.820000,5.580981,0
2006-12-06,9.800000,9.800000,9.800000,9.800000,5.569615,0
2006-12-07,9.800000,9.800000,9.800000,9.800000,5.569615,0
2006-12-08,9.760000,9.760000,9.760000,9.760000,5.546883,0
2006-12-11,9.780000,9.780000,9.780000,9.780000,5.558247,0
2006-12-12,9.790000,9.790000,9.790000,9.790000,5.563934,0
2006-12-13,9.750000,9.750000,9.750000,9.750000,5.541198,0
2006-12-14,9.740000,9.740000,9.740000,9.740000,5.535514,0
2006-12-15,9.740000,9.740000,9.740000,9.740000,5.535514,0
2006-12-18,9.740000,9.740000,9.740000,9.740000,5.535514,0
2006-12-19,9.770000,9.770000,9.770000,9.770000,5.552565,0
2006-12-20,9.770000,9.770000,9.770000,9.770000,5.552565,0
2006-12-21,9.790000,9.790000,9.790000,9.790000,5.563934,0
2006-12-22,9.760000,9.760000,9.760000,9.760000,5.546883,0
2006-12-26,9.770000,9.770000,9.770000,9.770000,5.552565,0
2006-12-27,9.740000,9.740000,9.740000,9.740000,5.535514,0
2006-12-28,9.720000,9.720000,9.720000,9.720000,5.524152,0
2006-12-29,9.710000,9.710000,9.710000,9.710000,5.542413,0
2007-01-03,9.730000,9.730000,9.730000,9.730000,5.553828,0
2007-01-04,9.760000,9.760000,9.760000,9.760000,5.570956,0
2007-01-05,9.740000,9.740000,9.740000,9.740000,5.559538,0
2007-01-08,9.730000,9.730000,9.730000,9.730000,5.553828,0
2007-01-09,9.740000,9.740000,9.740000,9.740000,5.559538,0
2007-01-10,9.720000,9.720000,9.720000,9.720000,5.548126,0
2007-01-11,9.700000,9.700000,9.700000,9.700000,5.536705,0
2007-01-12,9.680000,9.680000,9.680000,9.680000,5.525292,0
2007-01-16,9.690000,9.690000,9.690000,9.690000,5.531000,0
2007-01-17,9.680000,9.680000,9.680000,9.680000,5.525292,0
2007-01-18,9.690000,9.690000,9.690000,9.690000,5.531000,0
2007-01-19,9.680000,9.680000,9.680000,9.680000,5.525292,0
2007-01-22,9.690000,9.690000,9.690000,9.690000,5.531000,0
2007-01-23,9.670000,9.670000,9.670000,9.670000,5.519584,0
2007-01-24,9.670000,9.670000,9.670000,9.670000,5.519584,0
2007-01-25,9.640000,9.640000,9.640000,9.640000,5.502456,0
2007-01-26,9.630000,9.630000,9.630000,9.630000,5.496750,0
2007-01-29,9.630000,9.630000,9.630000,9.630000,5.496750,0
2007-01-30,9.640000,9.640000,9.640000,9.640000,5.502456,0
2007-01-31,9.660000,9.660000,9.660000,9.660000,5.538002,0
2007-02-01,9.660000,9.660000,9.660000,9.660000,5.538002,0
2007-02-02,9.670000,9.670000,9.670000,9.670000,5.543737,0
2007-02-05,9.680000,9.680000,9.680000,9.680000,5.549471,0
2007-02-06,9.700000,9.700000,9.700000,9.700000,5.560934,0
2007-02-07,9.710000,9.710000,9.710000,9.710000,5.566667,0
2007-02-08,9.710000,9.710000,9.710000,9.710000,5.566667,0
2007-02-09,9.690000,9.690000,9.690000,9.690000,5.555205,0
2007-02-12,9.680000,9.680000,9.680000,9.680000,5.549471,0
2007-02-13,9.670000,9.670000,9.670000,9.670000,5.543737,0
2007-02-14,9.720000,9.720000,9.720000,9.720000,5.572403,0
2007-02-15,9.730000,9.730000,9.730000,9.730000,5.578132,0
2007-02-16,9.740000,9.740000,9.740000,9.740000,5.583867,0
2007-02-20,9.750000,9.750000,9.750000,9.750000,5.589598,0
2007-02-21,9.740000,9.740000,9.740000,9.740000,5.583867,0
2007-02-22,9.720000,9.720000,9.720000,9.720000,5.572403,0
2007-02-23,9.750000,9.750000,9.750000,9.750000,5.589598,0
2007-02-26,9.770000,9.770000,9.770000,9.770000,5.601065,0
2007-02-27,9.830000,9.830000,9.830000,9.830000,5.635462,0
2007-02-28,9.810000,9.810000,9.810000,9.810000,5.645822,0
2007-03-01,9.810000,9.810000,9.810000,9.810000,5.645822,0
2007-03-02,9.830000,9.830000,9.830000,9.830000,5.657330,0
2007-03-05,9.820000,9.820000,9.820000,9.820000,5.651578,0
2007-03-06,9.810000,9.810000,9.810000,9.810000,5.645822,0
2007-03-07,9.830000,9.830000,9.830000,9.830000,5.657330,0
2007-03-08,9.820000,9.820000,9.820000,9.820000,5.651578,0
2007-03-09,9.780000,9.780000,9.780000,9.780000,5.628555,0
2007-03-12,9.800000,9.800000,9.800000,9.800000,5.640068,0
2007-03-13,9.830000,9.830000,9.830000,9.830000,5.657330,0
2007-03-14,9.820000,9.820000,9.820000,9.820000,5.651578,0
2007-03-15,9.810000,9.810000,9.810000,9.810000,5.645822,0
2007-03-16,9.800000,9.800000,9.800000,9.800000,5.640068,0
2007-03-19,9.790000,9.790000,9.790000,9.790000,5.634311,0
2007-03-20,9.800000,9.800000,9.800000,9.800000,5.640068,0
2007-03-21,9.820000,9.820000,9.820000,9.820000,5.651578,0
2007-03-22,9.790000,9.790000,9.790000,9.790000,5.634311,0
2007-03-23,9.780000,9.780000,9.780000,9.780000,5.628555,0
2007-03-26,9.790000,9.790000,9.790000,9.790000,5.634311,0
2007-03-27,9.780000,9.780000,9.780000,9.780000,5.628555,0
2007-03-28,9.770000,9.770000,9.770000,9.770000,5.622801,0
2007-03-29,9.760000,9.760000,9.760000,9.760000,5.617048,0
2007-03-30,9.750000,9.750000,9.750000,9.750000,5.636123,0
2007-04-02,9.750000,9.750000,9.750000,9.750000,5.636123,0
2007-04-03,9.740000,9.740000,9.740000,9.740000,5.630343,0
2007-04-04,9.750000,9.750000,9.750000,9.750000,5.636123,0
2007-04-05,9.740000,9.740000,9.740000,9.740000,5.630343,0
2007-04-09,9.700000,9.700000,9.700000,9.700000,5.607222,0
2007-04-10,9.710000,9.710000,9.710000,9.710000,5.613002,0
2007-04-11,9.710000,9.710000,9.710000,9.710000,5.613002,0
2007-04-12,9.710000,9.710000,9.710000,9.710000,5.613002,0
2007-04-13,9.700000,9.700000,9.700000,9.700000,5.607222,0
2007-04-16,9.700000,9.700000,9.700000,9.700000,5.607222,0
2007-04-17,9.730000,9.730000,9.730000,9.730000,5.624563,0
2007-04-18,9.750000,9.750000,9.750000,9.750000,5.636123,0
2007-04-19,9.750000,9.750000,9.750000,9.750000,5.636123,0
2007-04-20,9.750000,9.750000,9.750000,9.750000,5.636123,0
2007-04-23,9.760000,9.760000,9.760000,9.760000,5.641904,0
2007-04-24,9.770000,9.770000,9.770000,9.770000,5.647684,0
2007-04-25,9.760000,9.760000,9.760000,9.760000,5.641904,0
2007-04-26,9.740000,9.740000,9.740000,9.740000,5.630343,0
2007-04-27,9.730000,9.730000,9.730000,9.730000,5.624563,0
2007-04-30,9.770000,9.770000,9.770000,9.770000,5.671583,0
2007-05-01,9.760000,9.760000,9.760000,9.760000,5.665779,0
2007-05-02,9.760000,9.760000,9.760000,9.760000,5.665779,0
2007-05-03,9.740000,9.740000,9.740000,9.740000,5.654168,0
2007-05-04,9.760000,9.760000,9.760000,9.760000,5.665779,0
2007-05-07,9.760000,9.760000,9.760000,9.760000,5.665779,0
2007-05-08,9.760000,9.760000,9.760000,9.760000,5.665779,0
2007-05-09,9.740000,9.740000,9.740000,9.740000,5.654168,0
2007-05-10,9.750000,9.750000,9.750000,9.750000,5.659974,0
2007-05-11,9.740000,9.740000,9.740000,9.740000,5.654168,0
2007-05-14,9.730000,9.730000,9.730000,9.730000,5.648362,0
2007-05-15,9.720000,9.720000,9.720000,9.720000,5.642558,0
2007-05-16,9.730000,9.730000,9.730000,9.730000,5.648362,0
2007-05-17,9.700000,9.700000,9.700000,9.700000,5.630949,0
2007-05-18,9.670000,9.670000,9.670000,9.670000,5.613533,0
2007-05-21,9.680000,9.680000,9.680000,9.680000,5.619339,0
2007-05-22,9.660000,9.660000,9.660000,9.660000,5.607727,0
2007-05-23,9.650000,9.650000,9.650000,9.650000,5.601922,0
2007-05-24,9.650000,9.650000,9.650000,9.650000,5.601922,0
2007-05-25,9.640000,9.640000,9.640000,9.640000,5.596117,0
2007-05-29,9.630000,9.630000,9.630000,9.630000,5.590312,0
2007-05-30,9.630000,9.630000,9.630000,9.630000,5.590312,0
2007-05-31,9.620000,9.620000,9.620000,9.620000,5.608970,0
2007-06-01,9.590000,9.590000,9.590000,9.590000,5.591478,0
2007-06-04,9.600000,9.600000,9.600000,9.600000,5.597310,0
2007-06-05,9.570000,9.570000,9.570000,9.570000,5.579818,0
2007-06-06,9.580000,9.580000,9.580000,9.580000,5.585647,0
2007-06-07,9.520000,9.520000,9.520000,9.520000,5.550666,0
2007-06-08,9.510000,9.510000,9.510000,9.510000,5.544834,0
2007-06-11,9.500000,9.500000,9.500000,9.500000,5.539005,0
2007-06-12,9.440000,9.440000,9.440000,9.440000,5.504021,0
2007-06-13,9.460000,9.460000,9.460000,9.460000,5.515682,0
2007-06-14,9.450000,9.450000,9.450000,9.450000,5.509848,0
2007-06-15,9.480000,9.480000,9.480000,9.480000,5.527344,0
2007-06-18,9.500000,9.500000,9.500000,9.500000,5.539005,0
2007-06-19,9.530000,9.530000,9.530000,9.530000,5.556492,0
2007-06-20,9.510000,9.510000,9.510000,9.510000,5.544834,0
2007-06-21,9.490000,9.490000,9.490000,9.490000,5.533174,0
2007-06-22,9.510000,9.510000,9.510000,9.510000,5.544834,0
2007-06-25,9.530000,9.530000,9.530000,9.530000,5.556492,0
2007-06-26,9.520000,9.520000,9.520000,9.520000,5.550666,0
2007-06-27,9.530000,9.530000,9.530000,9.530000,5.556492,0
2007-06-28,9.510000,9.510000,9.510000,9.510000,5.544834,0
2007-06-29,9.540000,9.540000,9.540000,9.540000,5.586412,0
2007-07-02,9.560000,9.560000,9.560000,9.560000,5.598120,0
2007-07-03,9.530000,9.530000,9.530000,9.530000,5.580550,0
2007-07-05,9.490000,9.490000,9.490000,9.490000,5.557132,0
2007-07-06,9.460000,9.460000,9.460000,9.460000,5.539566,0
2007-07-09,9.480000,9.480000,9.480000,9.480000,5.551276,0
2007-07-10,9.530000,9.530000,9.530000,9.530000,5.580550,0
2007-07-11,9.510000,9.510000,9.510000,9.510000,5.568841,0
2007-07-12,9.490000,9.490000,9.490000,9.490000,5.557132,0
2007-07-13,9.490000,9.490000,9.490000,9.490000,5.557132,0
2007-07-16,9.520000,9.520000,9.520000,9.520000,5.574699,0
2007-07-17,9.500000,9.500000,9.500000,9.500000,5.562987,0
2007-07-18,9.530000,9.530000,9.530000,9.530000,5.580550,0
2007-07-19,9.520000,9.520000,9.520000,9.520000,5.574699,0
2007-07-20,9.550000,9.550000,9.550000,9.550000,5.592266,0
2007-07-23,9.540000,9.540000,9.540000,9.540000,5.586412,0
2007-07-24,9.550000,9.550000,9.550000,9.550000,5.592266,0
2007-07-25,9.570000,9.570000,9.570000,9.570000,5.603976,0
2007-07-26,9.600000,9.600000,9.600000,9.600000,5.621547,0
2007-07-27,9.580000,9.580000,9.580000,9.580000,5.609832,0
2007-07-30,9.560000,9.560000,9.560000,9.560000,5.598120,0
2007-07-31,9.580000,9.580000,9.580000,9.580000,5.634588,0
2007-08-01,9.580000,9.580000,9.580000,9.580000,5.634588,0
2007-08-02,9.580000,9.580000,9.580000,9.580000,5.634588,0
2007-08-03,9.610000,9.610000,9.610000,9.610000,5.652232,0
2007-08-06,9.580000,9.580000,9.580000,9.580000,5.634588,0
2007-08-07,9.570000,9.570000,9.570000,9.570000,5.628702,0
2007-08-08,9.520000,9.520000,9.520000,9.520000,5.599298,0
2007-08-09,9.560000,9.560000,9.560000,9.560000,5.622821,0
2007-08-10,9.560000,9.560000,9.560000,9.560000,5.622821,0
2007-08-13,9.560000,9.560000,9.560000,9.560000,5.622821,0
2007-08-14,9.580000,9.580000,9.580000,9.580000,5.634588,0
2007-08-15,9.590000,9.590000,9.590000,9.590000,5.640468,0
2007-08-16,9.630000,9.630000,9.630000,9.630000,5.663998,0
2007-08-17,9.600000,9.600000,9.600000,9.600000,5.646353,0
2007-08-20,9.620000,9.620000,9.620000,9.620000,5.658111,0
2007-08-21,9.640000,9.640000,9.640000,9.640000,5.669875,0
2007-08-22,9.620000,9.620000,9.620000,9.620000,5.658111,0
2007-08-23,9.610000,9.610000,9.610000,9.610000,5.652232,0
2007-08-24,9.600000,9.600000,9.600000,9.600000,5.646353,0
2007-08-27,9.610000,9.610000,9.610000,9.610000,5.652232,0
2007-08-28,9.660000,9.660000,9.660000,9.660000,5.681643,0
2007-08-29,9.640000,9.640000,9.640000,9.640000,5.669875,0
2007-08-30,9.670000,9.670000,9.670000,9.670000,5.687521,0
2007-08-31,9.640000,9.640000,9.640000,9.640000,5.694608,0
2007-09-04,9.640000,9.640000,9.640000,9.640000,5.694608,0
2007-09-05,9.680000,9.680000,9.680000,9.680000,5.718241,0
2007-09-06,9.660000,9.660000,9.660000,9.660000,5.706429,0
2007-09-07,9.740000,9.740000,9.740000,9.740000,5.753677,0
2007-09-10,9.750000,9.750000,9.750000,9.750000,5.759591,0
2007-09-11,9.720000,9.720000,9.720000,9.720000,5.741869,0
2007-09-12,9.700000,9.700000,9.700000,9.700000,5.730054,0
2007-09-13,9.650000,9.650000,9.650000,9.650000,5.700515,0
2007-09-14,9.660000,9.660000,9.660000,9.660000,5.706429,0
2007-09-17,9.650000,9.650000,9.650000,9.650000,5.700515,0
2007-09-18,9.670000,9.670000,9.670000,9.670000,5.712332,0
2007-09-19,9.660000,9.660000,9.660000,9.660000,5.706429,0
2007-09-20,9.600000,9.600000,9.600000,9.600000,5.670984,0
2007-09-21,9.620000,9.620000,9.620000,9.620000,5.682793,0
2007-09-24,9.630000,9.630000,9.630000,9.630000,5.688704,0
2007-09-25,9.640000,9.640000,9.640000,9.640000,5.694608,0
2007-09-26,9.640000,9.640000,9.640000,9.640000,5.694608,0
2007-09-27,9.670000,9.670000,9.670000,9.670000,5.712332,0
2007-09-28,9.670000,9.670000,9.670000,9.670000,5.736654,0
2007-10-01,9.670000,9.670000,9.670000,9.670000,5.736654,0
2007-10-02,9.690000,9.690000,9.690000,9.690000,5.748519,0
2007-10-03,9.680000,9.680000,9.680000,9.680000,5.742589,0
2007-10-04,9.700000,9.700000,9.700000,9.700000,5.754451,0
2007-10-05,9.640000,9.640000,9.640000,9.640000,5.718855,0
2007-10-08,9.640000,9.640000,9.640000,9.640000,5.718855,0
2007-10-09,9.630000,9.630000,9.630000,9.630000,5.712928,0
2007-10-10,9.640000,9.640000,9.640000,9.640000,5.718855,0
2007-10-11,9.640000,9.640000,9.640000,9.640000,5.718855,0
2007-10-12,9.620000,9.620000,9.620000,9.620000,5.706994,0
2007-10-15,9.630000,9.630000,9.630000,9.630000,5.712928,0
2007-10-16,9.650000,9.650000,9.650000,9.650000,5.724792,0
2007-10-17,9.710000,9.710000,9.710000,9.710000,5.760386,0
2007-10-18,9.730000,9.730000,9.730000,9.730000,5.772251,0
2007-10-19,9.780000,9.780000,9.780000,9.780000,5.801913,0
2007-10-22,9.770000,9.770000,9.770000,9.770000,5.795979,0
2007-10-23,9.770000,9.770000,9.770000,9.770000,5.795979,0
2007-10-24,9.800000,9.800000,9.800000,9.800000,5.813777,0
2007-10-25,9.790000,9.790000,9.790000,9.790000,5.807842,0
2007-10-26,9.770000,9.770000,9.770000,9.770000,5.795979,0
2007-10-29,9.770000,9.770000,9.770000,9.770000,5.795979,0
2007-10-30,9.760000,9.760000,9.760000,9.760000,5.790048,0
2007-10-31,9.710000,9.710000,9.710000,9.710000,5.785877,0
2007-11-01,9.760000,9.760000,9.760000,9.760000,5.815669,0
2007-11-02,9.790000,9.790000,9.790000,9.790000,5.833543,0
2007-11-05,9.780000,9.780000,9.780000,9.780000,5.827590,0
2007-11-06,9.750000,9.750000,9.750000,9.750000,5.809712,0
2007-11-07,9.760000,9.760000,9.760000,9.760000,5.815669,0
2007-11-08,9.780000,9.780000,9.780000,9.780000,5.827590,0
2007-11-09,9.790000,9.790000,9.790000,9.790000,5.833543,0
2007-11-12,9.790000,9.790000,9.790000,9.790000,5.833543,0
2007-11-13,9.760000,9.760000,9.760000,9.760000,5.815669,0
2007-11-14,9.750000,9.750000,9.750000,9.750000,5.809712,0
2007-11-15,9.800000,9.800000,9.800000,9.800000,5.839502,0
2007-11-16,9.800000,9.800000,9.800000,9.800000,5.839502,0
2007-11-19,9.840000,9.840000,9.840000,9.840000,5.863338,0
2007-11-20,9.850000,9.850000,9.850000,9.850000,5.869297,0
2007-11-21,9.870000,9.870000,9.870000,9.870000,5.881215,0
2007-11-23,9.860000,9.860000,9.860000,9.860000,5.875255,0
2007-11-26,9.940000,9.940000,9.940000,9.940000,5.922924,0
2007-11-27,9.870000,9.870000,9.870000,9.870000,5.881215,0
2007-11-28,9.820000,9.820000,9.820000,9.820000,5.851420,0
2007-11-29,9.860000,9.860000,9.860000,9.860000,5.875255,0
2007-11-30,9.850000,9.850000,9.850000,9.850000,5.894404,0
2007-12-03,9.900000,9.900000,9.900000,9.900000,5.924327,0
2007-12-04,9.890000,9.890000,9.890000,9.890000,5.918340,0
2007-12-05,9.880000,9.880000,9.880000,9.880000,5.912356,0
2007-12-06,9.830000,9.830000,9.830000,9.830000,5.882438,0
2007-12-07,9.750000,9.750000,9.750000,9.750000,5.834565,0
2007-12-10,9.740000,9.740000,9.740000,9.740000,5.828575,0
2007-12-11,9.830000,9.830000,9.830000,9.830000,5.882438,0
2007-12-12,9.780000,9.780000,9.780000,9.780000,5.852520,0
2007-12-13,9.740000,9.740000,9.740000,9.740000,5.828575,0
2007-12-14,9.700000,9.700000,9.700000,9.700000,5.804642,0
2007-12-17,9.720000,9.720000,9.720000,9.720000,5.816615,0
2007-12-18,9.760000,9.760000,9.760000,9.760000,5.840547,0
2007-12-19,9.780000,9.780000,9.780000,9.780000,5.852520,0
2007-12-20,9.810000,9.810000,9.810000,9.810000,5.870465,0
2007-12-21,9.730000,9.730000,9.730000,9.730000,5.822595,0
2007-12-24,9.700000,9.700000,9.700000,9.700000,5.804642,0
2007-12-26,9.670000,9.670000,9.670000,9.670000,5.786690,0
2007-12-27,9.710000,9.710000,9.710000,9.710000,5.810628,0
2007-12-28,9.760000,9.760000,9.760000,9.760000,5.840547,0
2007-12-31,9.790000,9.790000,9.790000,9.790000,5.884424,0
2008-01-02,9.870000,9.870000,9.870000,9.870000,5.932512,0
